ID unico de factura;fecha de venta;Día;Mes;Año;Nombre cliente;Numero de contacto;ID cliente;pago efectivo;pago tarjeta;pago transferencia;total pagado 1;valor factura;pendiente;fecha de pago 2;pago efectivo 2;pago tarjeta 2;pago transferencia 2;Estado de factura;total efectivo;total tarjeta;total transfencia;total pendiente;Producto pendiente por entregar;calculo valor factura conteo;Lista rapida;Aux busqueda fehca
NA FACTURA-44979,3661458333-nuestra señora del carmen_guayabera_8;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,384525463-la inmaculada_bombacho_m;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;40000;0;0;40000;40000;0;;;;;PAGADA / CERRADA;40000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,384537037-la inmaculada_camiseta fisica_s;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;34000;0;0;34000;34000;0;;;;;PAGADA / CERRADA;34000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,384537037-la inmaculada_blusa_14;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;33000;0;0;33000;33000;0;;;;;PAGADA / CERRADA;33000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,4053125-conalco_pantalon_12;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;58000;0;0;58000;58000;0;;;;;PAGADA / CERRADA;58000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,4421759259-conalco_blusa_6;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,4421875-conalco_blusa_14;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,4421875-conalco_blusa_16;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,4421990741-conalco_blusa_s;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,4421990741-liceo universitario_pantalon_10;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,4421990741-liceo universitario_pantalon_28;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,4422106482-colsafa_guayabera_m;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,4546643519-gimnasio plaza feliz_camiseta fisica_m;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;42000;0;0;42000;42000;0;;;;;PAGADA / CERRADA;42000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,4546643519-gimnasio plaza feliz_guayabera_m;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;63000;0;0;63000;63000;0;;;;;PAGADA / CERRADA;63000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,4865740741-la inmaculada_camiseta fisica_s;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;34000;0;0;34000;34000;0;;;;;PAGADA / CERRADA;34000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,4954166667-conalco_camiseta fisica_16;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;43000;0;0;43000;43000;0;;;;;PAGADA / CERRADA;43000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,4954166667-conalco_bombacho_16;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;51000;0;0;51000;51000;0;;;;;PAGADA / CERRADA;51000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,4954166667-conalco_camiseta fisica_14;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;43000;0;0;43000;43000;0;;;;;PAGADA / CERRADA;43000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,4954282407-conalco_bombacho_12;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;49000;0;0;49000;49000;0;;;;;PAGADA / CERRADA;49000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,4954282407-conalco_pantalon_12;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;50000;0;0;50000;50000;0;;;;;PAGADA / CERRADA;50000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,4954282407-conalco_guayabera_14;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;47000;0;0;47000;47000;0;;;;;PAGADA / CERRADA;47000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,5242708333-la inmaculada_blusa_8;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;30000;0;0;30000;30000;0;;;;;PAGADA / CERRADA;30000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,5276041667-liceo pupo jimenez_camiseta fisica_8;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;35000;0;0;35000;35000;0;;;;;PAGADA / CERRADA;35000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,5276041667-liceo pupo jimenez_bombacho_12;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;40000;0;0;40000;40000;0;;;;;PAGADA / CERRADA;40000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,5285416667-liceo pupo jimenez_camiseta diario_s;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;42000;0;0;42000;42000;0;;;;;PAGADA / CERRADA;42000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,5285416667-liceo pupo jimenez_blusa_14;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;34000;0;0;34000;34000;0;;;;;PAGADA / CERRADA;34000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,5336689815-la inmaculada_jumper_6;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;75000;0;0;75000;75000;0;;;;;PAGADA / CERRADA;75000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,5803125-conalco_camiseta fisica_14;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,5803240741-conalco_bombacho_14;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,5803240741-conalco_camiseta fisica_12;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,5803356481-conalco_bombacho_12;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,6036458333-gimnasio vallegrande_blusa_m;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;74000;0;0;74000;74000;0;;;;;PAGADA / CERRADA;74000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,6036574074-gimnasio vallegrande_camiseta de fisica interna_m;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;42000;0;0;42000;42000;0;;;;;PAGADA / CERRADA;42000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,6036574074-gimnasio vallegrande_pantaloneta_16;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;33000;0;0;33000;33000;0;;;;;PAGADA / CERRADA;33000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,6370833333-conalco_bombacho_14;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;51000;0;0;51000;51000;0;;;;;PAGADA / CERRADA;51000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,6370833333-conalco_camiseta fisica_14;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;43000;0;0;43000;43000;0;;;;;PAGADA / CERRADA;43000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,6370949074-conalco_blusa_6;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;33000;0;0;33000;33000;0;;;;;PAGADA / CERRADA;33000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,6528240741-colsafa_guayabera_m;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;47000;0;0;47000;47000;0;;;;;PAGADA / CERRADA;47000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,6609375-gimnasio vallegrande_camiseta de fisica externa_12;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;38000;0;0;38000;38000;0;;;;;PAGADA / CERRADA;38000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,6609375-gimnasio vallegrande_bombacho hombre_12;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;42000;0;0;42000;42000;0;;;;;PAGADA / CERRADA;42000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,6829861111-colsafa_guayabera_m;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;47000;0;0;47000;47000;0;;;;;PAGADA / CERRADA;47000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,6832986111-conalco_bombacho_m;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;54000;0;0;54000;54000;0;;;;;PAGADA / CERRADA;54000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44979,6841319444-conalco_pantalon_28;miércoles, 22 de febrero de 2023;22;2;2023;NA;NA;;65000;0;0;65000;65000;0;;;;;PAGADA / CERRADA;65000;0;0;0;NO;;J;22/02/2023
NA FACTURA-44980,3678009259-conalco_blusa_8;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,3678009259-conalco_blusa_10;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,3678009259-conalco_blusa_16;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,3678125-conalco_blusa_s;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,3678125-conalco_blusa_m;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,3678240741-liceo universitario_camiseta fisica_l;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,3678240741-liceo universitario_camiseta fisica_xl;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,3678240741-gimnasio plaza feliz_camiseta fisica_10;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,3678356481-gimnasio plaza feliz_camiseta fisica_14;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,3696875-colsafa_guayabera_l;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,4551388889-liceo pupo jimenez_camiseta fisica_16;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;39000;0;0;39000;39000;0;;;;;PAGADA / CERRADA;39000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,4551388889-liceo pupo jimenez_bombacho_16;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;39000;0;0;39000;39000;0;;;;;PAGADA / CERRADA;39000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,4889814815-colsafa_guayabera_l;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;50000;0;0;50000;50000;0;;;;;PAGADA / CERRADA;50000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,4927546296-Bordados_mediano_10;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;5000;0;0;5000;5000;0;;;;;PAGADA / CERRADA;5000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,5636458333-liceo universitario_camiseta fisica_XL;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;0;45000;0;45000;45000;0;;;;;PAGADA / CERRADA;0;45000;0;0;NO;;J;23/02/2023
NA FACTURA-44980,5636574074-liceo universitario_bombacho_l;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;0;49000;0;49000;49000;0;;;;;PAGADA / CERRADA;0;49000;0;0;NO;;J;23/02/2023
NA FACTURA-44980,5799652778-liceo universitario_pantalon_28;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;45000;0;0;45000;45000;0;;;;;PAGADA / CERRADA;45000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,5799652778-liceo universitario_camiseta fisica_m;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;41000;0;0;41000;41000;0;;;;;PAGADA / CERRADA;41000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,5818055556-nuestra señora del carmen_guayabera_l;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;0;60000;0;60000;60000;0;;;;;PAGADA / CERRADA;0;60000;0;0;NO;;J;23/02/2023
NA FACTURA-44980,5818055556-nuestra señora del carmen_camiseta fisica_l;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;0;42000;0;42000;42000;0;;;;;PAGADA / CERRADA;0;42000;0;0;NO;;J;23/02/2023
NA FACTURA-44980,6335069444-gimnasio plaza feliz_camiseta fisica_s;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;42000;0;0;42000;42000;0;;;;;PAGADA / CERRADA;42000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,6335069444-gimnasio plaza feliz_bombacho_s;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;47000;0;0;47000;47000;0;;;;;PAGADA / CERRADA;47000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,6545486111-conalco_falda_12;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;40000;0;0;40000;40000;0;;;;;PAGADA / CERRADA;40000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,6545601852-conalco_falda_14;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;40000;0;0;40000;40000;0;;;;;PAGADA / CERRADA;40000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,6688310185-conalco_camiseta fisica_m;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;46000;0;0;46000;46000;0;;;;;PAGADA / CERRADA;46000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,6688425926-conalco_bombacho_s;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;54000;0;0;54000;54000;0;;;;;PAGADA / CERRADA;54000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,6876273148-la inmaculada_blusa_8;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;30000;0;0;30000;30000;0;;;;;PAGADA / CERRADA;30000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,688125-gimnasio plaza feliz_bombacho_14;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;45000;0;0;45000;45000;0;;;;;PAGADA / CERRADA;45000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,6883333333-conalco_bombacho_12;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;45000;0;0;45000;45000;0;;;;;PAGADA / CERRADA;45000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,7022106481-colsafa_bombacho_8;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;0;35000;0;35000;35000;0;;;;;PAGADA / CERRADA;0;35000;0;0;NO;;J;23/02/2023
NA FACTURA-44980,7022106481-colsafa_pantalon_10;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;0;65000;0;65000;65000;0;;;;;PAGADA / CERRADA;0;65000;0;0;NO;;J;23/02/2023
NA FACTURA-44980,7099884259-gimnasio plaza feliz_camiseta fisica_10;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;37000;0;0;37000;37000;0;;;;;PAGADA / CERRADA;37000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,71-gimnasio plaza feliz_bombacho_10;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;42000;0;0;42000;42000;0;;;;;PAGADA / CERRADA;42000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,7130092593-gimnasio vallegrande_camiseta de diario_m;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;47000;0;0;47000;47000;0;;;;;PAGADA / CERRADA;47000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,7130092593-gimnasio vallegrande_pantaloneta_m;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;35000;0;0;35000;35000;0;;;;;PAGADA / CERRADA;35000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,7393518519-colsafa_guayabera_14;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;45000;0;0;45000;45000;0;;;;;PAGADA / CERRADA;45000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,7489236111-gimnasio vallegrande_bombacho dama_m;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;50000;0;0;50000;50000;0;;;;;PAGADA / CERRADA;50000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,7511689815-la inmaculada_bombacho_10;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;20000;0;0;20000;20000;0;;;;;PAGADA / CERRADA;20000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,7511805556-la inmaculada_camiseta fisica_10;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;32000;0;0;32000;32000;0;;;;;PAGADA / CERRADA;32000;0;0;0;NO;;J;23/02/2023
NA FACTURA-44980,7579282407-colsafa_bombacho_l;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;0;0;47000;47000;47000;0;;;;;PAGADA / CERRADA;0;0;47000;0;NO;;J;23/02/2023
NA FACTURA-44980,7579282407-colsafa_camiseta externa_l;jueves, 23 de febrero de 2023;23;2;2023;NA;NA;;0;0;47000;47000;47000;0;;;;;PAGADA / CERRADA;0;0;47000;0;NO;;J;23/02/2023
NA FACTURA-44981,3825231481-gimnasio vallegrande_camiseta de fisica interna_l;viernes, 24 de febrero de 2023;24;2;2023;NA;NA;;0;0;43000;43000;43000;0;;;;;PAGADA / CERRADA;0;0;43000;0;NO;;J;24/02/2023
NA FACTURA-44981,3825231481-gimnasio vallegrande_pantaloneta_l;viernes, 24 de febrero de 2023;24;2;2023;NA;NA;;0;0;35000;35000;35000;0;;;;;PAGADA / CERRADA;0;0;35000;0;NO;;J;24/02/2023
NA FACTURA-44981,4182060185-gimnasio vallegrande_camiseta de fisica externa_12;viernes, 24 de febrero de 2023;24;2;2023;NA;NA;;38000;0;0;38000;38000;0;;;;;PAGADA / CERRADA;38000;0;0;0;NO;;J;24/02/2023
NA FACTURA-44981,4182175926-gimnasio vallegrande_bombacho hombre_12;viernes, 24 de febrero de 2023;24;2;2023;NA;NA;;42000;0;0;42000;42000;0;;;;;PAGADA / CERRADA;42000;0;0;0;NO;;J;24/02/2023
NA FACTURA-44981,4182175926-gimnasio vallegrande_camiseta de diario_12;viernes, 24 de febrero de 2023;24;2;2023;NA;NA;;39000;0;0;39000;39000;0;;;;;PAGADA / CERRADA;39000;0;0;0;NO;;J;24/02/2023
NA FACTURA-44981,4600462963-conalco_pantalon_34;viernes, 24 de febrero de 2023;24;2;2023;NA;NA;;68000;0;0;68000;68000;0;;;;;PAGADA / CERRADA;68000;0;0;0;NO;;J;24/02/2023
NA FACTURA-44981,4600462963-conalco_guayabera_l;viernes, 24 de febrero de 2023;24;2;2023;NA;NA;;52000;0;0;52000;52000;0;;;;;PAGADA / CERRADA;52000;0;0;0;NO;;J;24/02/2023
NA FACTURA-44981,5127083333-liceo pupo jimenez_camiseta fisica_m;viernes, 24 de febrero de 2023;24;2;2023;NA;NA;;42000;0;0;42000;42000;0;;;;;PAGADA / CERRADA;42000;0;0;0;NO;;J;24/02/2023
NA FACTURA-44981,5127083333-liceo pupo jimenez_bombacho_m;viernes, 24 de febrero de 2023;24;2;2023;NA;NA;;45000;0;0;45000;45000;0;;;;;PAGADA / CERRADA;45000;0;0;0;NO;;J;24/02/2023
NA FACTURA-44981,5350462963-la inmaculada_blusa_12;viernes, 24 de febrero de 2023;24;2;2023;NA;NA;;32000;0;0;32000;32000;0;;;;;PAGADA / CERRADA;32000;0;0;0;NO;;J;24/02/2023
NA FACTURA-44981,5869791667-conalco_guayabera_m;viernes, 24 de febrero de 2023;24;2;2023;NA;NA;;50000;0;0;50000;50000;0;;;;;PAGADA / CERRADA;50000;0;0;0;NO;;J;24/02/2023
NA FACTURA-44981,700625-liceo universitario_guayabera_m;viernes, 24 de febrero de 2023;24;2;2023;NA;NA;;56000;0;0;56000;56000;0;;;;;PAGADA / CERRADA;56000;0;0;0;NO;;J;24/02/2023
NA FACTURA-44981,7023263889-liceo pupo jimenez_blusa_14;viernes, 24 de febrero de 2023;24;2;2023;NA;NA;;34000;0;0;34000;34000;0;;;;;PAGADA / CERRADA;34000;0;0;0;NO;;J;24/02/2023
NA FACTURA-44981,7183912037-liceo pupo jimenez_pantalon_28;viernes, 24 de febrero de 2023;24;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;24/02/2023
NA FACTURA-44981,7261689815-conalco_guayabera_14;viernes, 24 de febrero de 2023;24;2;2023;NA;NA;;47000;0;0;47000;47000;0;;;;;PAGADA / CERRADA;47000;0;0;0;NO;;J;24/02/2023
NA FACTURA-44981,7387615741-conalco_bombacho_12;viernes, 24 de febrero de 2023;24;2;2023;NA;NA;;49000;0;0;49000;49000;0;;;;;PAGADA / CERRADA;49000;0;0;0;NO;;J;24/02/2023
NA FACTURA-44981,7387615741-conalco_camiseta fisica_12;viernes, 24 de febrero de 2023;24;2;2023;NA;NA;;42000;0;0;42000;42000;0;;;;;PAGADA / CERRADA;42000;0;0;0;NO;;J;24/02/2023
NA FACTURA-44982,3799884259-conalco_pantalon_16;sábado, 25 de febrero de 2023;25;2;2023;NA;NA;;62000;0;0;62000;62000;0;;;;;PAGADA / CERRADA;62000;0;0;0;NO;;J;25/02/2023
NA FACTURA-44982,38-conalco_guayabera_16;sábado, 25 de febrero de 2023;25;2;2023;NA;NA;;47000;0;0;47000;47000;0;;;;;PAGADA / CERRADA;47000;0;0;0;NO;;J;25/02/2023
NA FACTURA-44982,3840972222-liceo pupo jimenez_bombacho_m;sábado, 25 de febrero de 2023;25;2;2023;NA;NA;;0;45000;0;45000;45000;0;;;;;PAGADA / CERRADA;0;45000;0;0;NO;;J;25/02/2023
NA FACTURA-44982,415625-conalco_blusa_12;sábado, 25 de febrero de 2023;25;2;2023;NA;NA;;37000;0;0;37000;37000;0;;;;;PAGADA / CERRADA;37000;0;0;0;NO;;J;25/02/2023
NA FACTURA-44982,4196180556-conalco_bombacho_s;sábado, 25 de febrero de 2023;25;2;2023;NA;NA;;54000;0;0;54000;54000;0;;;;;PAGADA / CERRADA;54000;0;0;0;NO;;J;25/02/2023
NA FACTURA-44982,4212152778-la inmaculada_bombacho_12;sábado, 25 de febrero de 2023;25;2;2023;NA;NA;;35000;0;0;35000;35000;0;;;;;PAGADA / CERRADA;35000;0;0;0;NO;;J;25/02/2023
NA FACTURA-44982,4212152778-la inmaculada_camiseta fisica_12;sábado, 25 de febrero de 2023;25;2;2023;NA;NA;;32000;0;0;32000;32000;0;;;;;PAGADA / CERRADA;32000;0;0;0;NO;;J;25/02/2023
NA FACTURA-44982,428900463-la inmaculada_bombacho_16;sábado, 25 de febrero de 2023;25;2;2023;NA;NA;;38000;0;0;38000;38000;0;;;;;PAGADA / CERRADA;38000;0;0;0;NO;;J;25/02/2023
NA FACTURA-44982,4291898148-liceo pupo jimenez_camiseta diario_14;sábado, 25 de febrero de 2023;25;2;2023;NA;NA;;40000;0;0;40000;40000;0;;;;;PAGADA / CERRADA;40000;0;0;0;NO;;J;25/02/2023
NA FACTURA-44982,4380439815-nuestra señora del carmen_bombacho_M;sábado, 25 de febrero de 2023;25;2;2023;NA;NA;;0;43000;0;43000;43000;0;;;;;PAGADA / CERRADA;0;43000;0;0;NO;;J;25/02/2023
NA FACTURA-44982,4380555556-nuestra señora del carmen_camiseta fisica_s;sábado, 25 de febrero de 2023;25;2;2023;NA;NA;;0;42000;0;42000;42000;0;;;;;PAGADA / CERRADA;0;42000;0;0;NO;;J;25/02/2023
NA FACTURA-44982,4392708333-conalco_blusa_s;sábado, 25 de febrero de 2023;25;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;25/02/2023
NA FACTURA-44982,4392824074-conalco_blusa_s;sábado, 25 de febrero de 2023;25;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;25/02/2023
NA FACTURA-44982,4392824074-conalco_blusa_s;sábado, 25 de febrero de 2023;25;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;25/02/2023
NA FACTURA-44982,4394328704-liceo universitario_pantalon_4;sábado, 25 de febrero de 2023;25;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;25/02/2023
NA FACTURA-44982,4394328704-liceo universitario_pantalon_4;sábado, 25 de febrero de 2023;25;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;25/02/2023
NA FACTURA-44982,4394444444-liceo universitario_pantalon_4;sábado, 25 de febrero de 2023;25;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;25/02/2023
NA FACTURA-44982,4394444444-liceo universitario_pantalon_4;sábado, 25 de febrero de 2023;25;2;2023;NA;NA;;0;0;0;0;0;0;;;;;PAGADA / CERRADA;0;0;0;0;NO;;J;25/02/2023
NA FACTURA-44982,4479166667-liceo pupo jimenez_blusa_m;sábado, 25 de febrero de 2023;25;2;2023;NA;NA;;36000;0;0;36000;36000;0;;;;;PAGADA / CERRADA;36000;0;0;0;NO;;J;25/02/2023
NA FACTURA-44982,4494212963-liceo universitario_pantalon_10;sábado, 25 de febrero de 2023;25;2;2023;NA;NA;;76000;0;0;76000;76000;0;;;;;PAGADA / CERRADA;76000;0;0;0;NO;;J;25/02/2023
NA FACTURA-44982,4494212963-liceo universitario_guayabera_10;sábado, 25 de febrero de 2023;25;2;2023;NA;NA;;48000;0;0;48000;48000;0;;;;;PAGADA / CERRADA;48000;0;0;0;NO;;J;25/02/2023
